work_id,isbn13,asin,title,author,publication_year,publisher,language,pages,genres,tags,description,formats,physical_owned,kindle_owned,audiobook_owned,goodreads_id,goodreads_url,sources,date_added,date_read,date_updated,read_status,rating,reread,reread_count,dnf,dnf_reason,pacing_rating,tone,vibe,what_i_wanted,did_it_deliver,favorite_elements,pet_peeves,notes,anchor_type,would_recommend

